question_id,image,cls,label,pred,response,inference_s,vram_mb
1443,hn_anfi_beach_vega_19.jpg,glass,no,no,No.,0.653,1324.7
1444,hn_anfi_beach_vega_19.jpg,can,no,no,No.,0.644,1324.7
1445,hn_anfi_beach_vega_20.jpg,plastic bottle,no,no,No.,0.647,1324.7
1446,hn_anfi_beach_vega_20.jpg,glass,no,no,No.,0.703,1324.7
1447,hn_anfi_beach_vega_20.jpg,can,no,no,No.,0.683,1324.7
1448,hn_anfi_beach_vega_22.jpg,plastic bottle,no,no,No.,0.613,1324.7
1449,hn_anfi_beach_vega_22.jpg,glass,no,no,No.,0.709,1324.7
1450,hn_anfi_beach_vega_22.jpg,can,no,no,No.,0.616,1324.7
1451,hn_anfi_beach_vega_25.jpg,plastic bottle,no,no,No.,0.641,1324.7
1452,hn_anfi_beach_vega_25.jpg,glass,no,no,No.,0.605,1324.7
1453,hn_anfi_beach_vega_25.jpg,can,no,no,No.,0.63,1324.7
1454,hn_anfi_beach_vega_28.jpg,plastic bottle,no,no,No.,0.58,1324.7
1455,hn_anfi_beach_vega_28.jpg,glass,no,no,No.,0.602,1324.7
1456,hn_anfi_beach_vega_28.jpg,can,no,no,No.,0.677,1324.7
1457,hn_anfi_beach_vega_33.jpg,plastic bottle,no,no,No.,0.662,1324.7
1458,hn_anfi_beach_vega_33.jpg,glass,no,no,No.,0.659,1324.7
1459,hn_anfi_beach_vega_33.jpg,can,no,no,No.,0.613,1324.7
1460,hn_anfi_beach_vega_36.jpg,plastic bottle,no,no,No.,0.602,1324.7
1461,hn_anfi_beach_vega_36.jpg,glass,no,no,No.,0.661,1324.7
1462,hn_anfi_beach_vega_36.jpg,can,no,no,No.,0.637,1324.7
1463,hn_anfi_beach_vega_4.jpg,plastic bottle,no,no,No.,0.678,1324.7
1464,hn_anfi_beach_vega_4.jpg,glass,no,no,No.,0.665,1324.7
1465,hn_anfi_beach_vega_4.jpg,can,no,no,No.,0.71,1324.7
1466,hn_anfi_beach_vega_46.jpg,plastic bottle,no,no,No.,0.665,1324.7
1467,hn_anfi_beach_vega_46.jpg,glass,no,no,No.,0.756,1324.7
1468,hn_anfi_beach_vega_46.jpg,can,no,no,No.,0.608,1324.7
1469,hn_anfi_beach_vega_6.jpg,plastic bottle,no,no,No.,0.579,1324.7
1470,hn_anfi_beach_vega_6.jpg,glass,no,no,No.,0.556,1324.7
1471,hn_anfi_beach_vega_6.jpg,can,no,no,No.,0.538,1324.7
1472,hn_anfi_harbour_view_1.jpg,plastic bottle,no,no,No.,0.539,1324.7
1473,hn_anfi_harbour_view_1.jpg,glass,no,no,No.,0.553,1324.7
1474,hn_anfi_harbour_view_1.jpg,can,no,no,No.,0.566,1324.7
1475,hn_anfi_harbour_view_104.jpg,plastic bottle,no,no,No.,0.625,1324.7
1476,hn_anfi_harbour_view_104.jpg,glass,no,no,No.,0.635,1324.7
1477,hn_anfi_harbour_view_104.jpg,can,no,no,No.,0.641,1324.7
1478,hn_anfi_harbour_view_106.jpg,plastic bottle,no,no,No.,0.609,1324.7
1479,hn_anfi_harbour_view_106.jpg,glass,no,no,No.,0.645,1324.7
1480,hn_anfi_harbour_view_106.jpg,can,no,no,No.,0.648,1324.7
1481,hn_anfi_harbour_view_107.jpg,plastic bottle,no,no,No.,0.662,1324.7
1482,hn_anfi_harbour_view_107.jpg,glass,no,no,No.,0.641,1324.7
1483,hn_anfi_harbour_view_107.jpg,can,no,no,No.,0.607,1324.7
1484,hn_anfi_harbour_view_112.jpg,plastic bottle,no,no,No.,0.62,1324.7
1485,hn_anfi_harbour_view_112.jpg,glass,no,no,No.,0.643,1324.7
1486,hn_anfi_harbour_view_112.jpg,can,no,no,No.,0.649,1324.7
1487,hn_anfi_harbour_view_117.jpg,plastic bottle,no,no,No.,0.679,1324.7
1488,hn_anfi_harbour_view_117.jpg,glass,no,no,No.,0.645,1324.7
1489,hn_anfi_harbour_view_117.jpg,can,no,no,No.,0.612,1324.7
1490,hn_anfi_harbour_view_120.jpg,plastic bottle,no,no,No.,0.631,1324.7
1491,hn_anfi_harbour_view_120.jpg,glass,no,no,No.,0.639,1324.7
1492,hn_anfi_harbour_view_120.jpg,can,no,no,No.,0.622,1324.7
1493,hn_anfi_harbour_view_122.jpg,plastic bottle,no,no,No.,0.644,1324.7
1494,hn_anfi_harbour_view_122.jpg,glass,no,no,No.,0.649,1324.7
1495,hn_anfi_harbour_view_122.jpg,can,no,no,No.,0.732,1324.7
1496,hn_anfi_harbour_view_123.jpg,plastic bottle,no,no,No.,0.623,1324.7
1497,hn_anfi_harbour_view_123.jpg,glass,no,no,No.,0.61,1324.7
1498,hn_anfi_harbour_view_123.jpg,can,no,no,No.,0.628,1324.7
1499,hn_anfi_harbour_view_125.jpg,plastic bottle,no,no,No.,0.673,1324.7
1500,hn_anfi_harbour_view_125.jpg,glass,no,no,No.,0.667,1324.7
1501,hn_anfi_harbour_view_125.jpg,can,no,no,No.,0.619,1324.7
1502,hn_anfi_harbour_view_126.jpg,plastic bottle,no,no,No.,0.638,1324.7
1503,hn_anfi_harbour_view_126.jpg,glass,no,no,No.,0.675,1324.7
1504,hn_anfi_harbour_view_126.jpg,can,no,no,No.,0.639,1324.7
1505,hn_anfi_harbour_view_127.jpg,plastic bottle,no,no,No.,0.606,1324.7
1506,hn_anfi_harbour_view_127.jpg,glass,no,no,No.,0.714,1324.7
1507,hn_anfi_harbour_view_127.jpg,can,no,no,No.,0.65,1324.7
1508,hn_anfi_harbour_view_131.jpg,plastic bottle,no,no,No.,0.663,1324.7
1509,hn_anfi_harbour_view_131.jpg,glass,no,no,No.,0.631,1324.7
1510,hn_anfi_harbour_view_131.jpg,can,no,no,No.,0.632,1324.7
1511,hn_anfi_harbour_view_132.jpg,plastic bottle,no,no,No.,0.658,1324.7
1512,hn_anfi_harbour_view_132.jpg,glass,no,no,No.,0.581,1324.7
1513,hn_anfi_harbour_view_132.jpg,can,no,no,No.,0.564,1324.7
1514,hn_anfi_harbour_view_136.jpg,plastic bottle,no,no,No.,0.533,1324.7
1515,hn_anfi_harbour_view_136.jpg,glass,no,no,No.,0.531,1324.7
1516,hn_anfi_harbour_view_136.jpg,can,no,no,No.,0.592,1324.7
1517,hn_anfi_harbour_view_137.jpg,plastic bottle,no,no,No.,0.662,1324.7
1518,hn_anfi_harbour_view_137.jpg,glass,no,no,No.,0.614,1324.7
1519,hn_anfi_harbour_view_137.jpg,can,no,no,No.,0.587,1324.7
1520,hn_anfi_harbour_view_141.jpg,plastic bottle,no,no,No.,0.674,1324.7
1521,hn_anfi_harbour_view_141.jpg,glass,no,no,No.,0.589,1324.7
1522,hn_anfi_harbour_view_141.jpg,can,no,no,No.,0.655,1324.7
1523,hn_anfi_harbour_view_143.jpg,plastic bottle,no,no,No.,0.628,1324.7
1524,hn_anfi_harbour_view_143.jpg,glass,no,no,No.,0.667,1324.7
1525,hn_anfi_harbour_view_143.jpg,can,no,no,No.,0.599,1324.7
1526,hn_anfi_harbour_view_149.jpg,plastic bottle,no,no,No.,0.591,1324.7
1527,hn_anfi_harbour_view_149.jpg,glass,no,no,No.,0.66,1324.7
1528,hn_anfi_harbour_view_149.jpg,can,no,no,No.,0.65,1324.7
1529,hn_anfi_harbour_view_15.jpg,plastic bottle,no,no,No.,0.712,1324.7
1530,hn_anfi_harbour_view_15.jpg,glass,no,no,No.,0.677,1324.7
1531,hn_anfi_harbour_view_15.jpg,can,no,no,No.,0.68,1324.7
1532,hn_anfi_harbour_view_151.jpg,plastic bottle,no,no,No.,0.624,1324.7
1533,hn_anfi_harbour_view_151.jpg,glass,no,no,No.,0.667,1324.7
1534,hn_anfi_harbour_view_151.jpg,can,no,no,No.,0.639,1324.7
1535,hn_anfi_harbour_view_152.jpg,plastic bottle,no,no,No.,0.657,1324.7
1536,hn_anfi_harbour_view_152.jpg,glass,no,no,No.,0.615,1324.7
1537,hn_anfi_harbour_view_152.jpg,can,no,no,No.,0.713,1324.7
1538,hn_anfi_harbour_view_155.jpg,plastic bottle,no,no,No.,0.611,1324.7
1539,hn_anfi_harbour_view_155.jpg,glass,no,no,No.,0.675,1324.7
1540,hn_anfi_harbour_view_155.jpg,can,no,no,No.,0.7,1324.7
1541,hn_anfi_harbour_view_157.jpg,plastic bottle,no,no,No.,0.673,1324.7
1542,hn_anfi_harbour_view_157.jpg,glass,no,no,No.,0.633,1324.7
1543,hn_anfi_harbour_view_157.jpg,can,no,no,No.,0.635,1324.7
1544,hn_anfi_harbour_view_162.jpg,plastic bottle,no,no,No.,0.654,1324.7
1545,hn_anfi_harbour_view_162.jpg,glass,no,no,No.,0.659,1324.7
1546,hn_anfi_harbour_view_162.jpg,can,no,no,No.,0.678,1324.7
1547,hn_anfi_harbour_view_163.jpg,plastic bottle,no,no,No.,0.627,1324.7
1548,hn_anfi_harbour_view_163.jpg,glass,no,no,No.,0.643,1324.7
1549,hn_anfi_harbour_view_163.jpg,can,no,no,No.,0.61,1324.7
1550,hn_anfi_harbour_view_167.jpg,plastic bottle,no,no,No.,0.636,1324.7
1551,hn_anfi_harbour_view_167.jpg,glass,no,no,No.,0.659,1324.7
1552,hn_anfi_harbour_view_167.jpg,can,no,no,No.,0.645,1324.7
1553,hn_anfi_harbour_view_168.jpg,plastic bottle,no,no,No.,0.631,1324.7
1554,hn_anfi_harbour_view_168.jpg,glass,no,no,No.,0.643,1324.7
1555,hn_anfi_harbour_view_168.jpg,can,no,no,No.,0.616,1324.7
1556,hn_anfi_harbour_view_169.jpg,plastic bottle,no,no,No.,0.601,1324.7
1557,hn_anfi_harbour_view_169.jpg,glass,no,no,No.,0.651,1324.7
1558,hn_anfi_harbour_view_169.jpg,can,no,no,No.,0.655,1324.7
1559,hn_anfi_harbour_view_172.jpg,plastic bottle,no,no,No.,0.633,1324.7
1560,hn_anfi_harbour_view_172.jpg,glass,no,no,No.,0.655,1324.7
1561,hn_anfi_harbour_view_172.jpg,can,no,no,No.,0.617,1324.7
1562,hn_anfi_harbour_view_174.jpg,plastic bottle,no,no,No.,0.613,1324.7
1563,hn_anfi_harbour_view_174.jpg,glass,no,no,No.,0.623,1324.7
1564,hn_anfi_harbour_view_174.jpg,can,no,no,No.,0.656,1324.7
1565,hn_anfi_harbour_view_19.jpg,plastic bottle,no,no,No.,0.652,1324.7
1566,hn_anfi_harbour_view_19.jpg,glass,no,no,No.,0.612,1324.7
1567,hn_anfi_harbour_view_19.jpg,can,no,no,No.,0.666,1324.7
1568,hn_anfi_harbour_view_26.jpg,plastic bottle,no,no,No.,0.673,1324.7
1569,hn_anfi_harbour_view_26.jpg,glass,no,no,No.,0.605,1324.7
1570,hn_anfi_harbour_view_26.jpg,can,no,no,No.,0.637,1324.7
1571,hn_anfi_harbour_view_32.jpg,plastic bottle,no,no,No.,0.706,1324.7
1572,hn_anfi_harbour_view_32.jpg,glass,no,no,No.,0.614,1324.7
1573,hn_anfi_harbour_view_32.jpg,can,no,no,No.,0.642,1324.7
1574,hn_anfi_harbour_view_35.jpg,plastic bottle,no,no,No.,0.574,1324.7
1575,hn_anfi_harbour_view_35.jpg,glass,no,no,No.,0.692,1324.7
1576,hn_anfi_harbour_view_35.jpg,can,no,no,No.,0.608,1324.7
1577,hn_anfi_harbour_view_36.jpg,plastic bottle,no,no,No.,0.579,1324.7
1578,hn_anfi_harbour_view_36.jpg,glass,no,no,No.,0.637,1324.7
1579,hn_anfi_harbour_view_36.jpg,can,no,no,No.,0.712,1324.7
1580,hn_anfi_harbour_view_4.jpg,plastic bottle,no,no,No.,0.68,1324.7
1581,hn_anfi_harbour_view_4.jpg,glass,no,no,No.,0.656,1324.7
1582,hn_anfi_harbour_view_4.jpg,can,no,no,No.,0.589,1324.7
1583,hn_anfi_harbour_view_46.jpg,plastic bottle,no,no,No.,0.647,1324.7
1584,hn_anfi_harbour_view_46.jpg,glass,no,no,No.,0.661,1324.7
1585,hn_anfi_harbour_view_46.jpg,can,no,no,No.,0.645,1324.7
1586,hn_anfi_harbour_view_48.jpg,plastic bottle,no,no,No.,0.669,1324.7
1587,hn_anfi_harbour_view_48.jpg,glass,no,no,No.,0.628,1324.7
1588,hn_anfi_harbour_view_48.jpg,can,no,no,No.,0.644,1324.7
1589,hn_anfi_harbour_view_5.jpg,plastic bottle,no,no,No.,0.671,1324.7
1590,hn_anfi_harbour_view_5.jpg,glass,no,no,No.,0.611,1324.7
1591,hn_anfi_harbour_view_5.jpg,can,no,no,No.,0.615,1324.7
1592,hn_anfi_harbour_view_55.jpg,plastic bottle,no,no,No.,0.644,1324.7
1593,hn_anfi_harbour_view_55.jpg,glass,no,no,No.,0.704,1324.7
1594,hn_anfi_harbour_view_55.jpg,can,no,no,No.,0.665,1324.7
1595,hn_anfi_harbour_view_58.jpg,plastic bottle,no,no,No.,0.635,1324.7
1596,hn_anfi_harbour_view_58.jpg,glass,no,no,No.,0.696,1324.7
1597,hn_anfi_harbour_view_58.jpg,can,no,no,No.,0.673,1324.7
1598,hn_anfi_harbour_view_60.jpg,plastic bottle,no,no,No.,0.617,1324.7
1599,hn_anfi_harbour_view_60.jpg,glass,no,no,No.,0.635,1324.7
1600,hn_anfi_harbour_view_60.jpg,can,no,no,No.,0.638,1324.7
1601,hn_anfi_harbour_view_63.jpg,plastic bottle,no,no,No.,0.62,1324.7
1602,hn_anfi_harbour_view_63.jpg,glass,no,no,No.,0.661,1324.7
1603,hn_anfi_harbour_view_63.jpg,can,no,no,No.,0.637,1324.7
1604,hn_anfi_harbour_view_65.jpg,plastic bottle,no,no,No.,0.616,1324.7
1605,hn_anfi_harbour_view_65.jpg,glass,no,no,No.,0.615,1324.7
1606,hn_anfi_harbour_view_65.jpg,can,no,no,No.,0.663,1324.7
1607,hn_anfi_harbour_view_66.jpg,plastic bottle,no,no,No.,0.611,1324.7
1608,hn_anfi_harbour_view_66.jpg,glass,no,no,No.,0.622,1324.7
1609,hn_anfi_harbour_view_66.jpg,can,no,no,No.,0.607,1324.7
1610,hn_anfi_harbour_view_71.jpg,plastic bottle,no,no,No.,0.659,1324.7
1611,hn_anfi_harbour_view_71.jpg,glass,no,no,No.,0.729,1324.7
1612,hn_anfi_harbour_view_71.jpg,can,no,no,No.,0.662,1324.7
1613,hn_anfi_harbour_view_72.jpg,plastic bottle,no,no,No.,0.651,1324.7
1614,hn_anfi_harbour_view_72.jpg,glass,no,no,No.,0.691,1324.7
1615,hn_anfi_harbour_view_72.jpg,can,no,no,No.,0.627,1324.7
1616,hn_anfi_harbour_view_73.jpg,plastic bottle,no,no,No.,0.684,1324.7
1617,hn_anfi_harbour_view_73.jpg,glass,no,no,No.,0.651,1324.7
1618,hn_anfi_harbour_view_73.jpg,can,no,no,No.,0.684,1324.7
1619,hn_anfi_harbour_view_74.jpg,plastic bottle,no,no,No.,0.663,1324.7
1620,hn_anfi_harbour_view_74.jpg,glass,no,no,No.,0.676,1324.7
1621,hn_anfi_harbour_view_74.jpg,can,no,no,No.,0.607,1324.7
1622,hn_anfi_harbour_view_78.jpg,plastic bottle,no,no,No.,0.672,1324.7
1623,hn_anfi_harbour_view_78.jpg,glass,no,no,No.,0.659,1324.7
1624,hn_anfi_harbour_view_78.jpg,can,no,no,No.,0.632,1324.7
1625,hn_anfi_harbour_view_79.jpg,plastic bottle,no,no,No.,0.663,1324.7
1626,hn_anfi_harbour_view_79.jpg,glass,no,no,No.,0.61,1324.7
1627,hn_anfi_harbour_view_79.jpg,can,no,no,No.,0.637,1324.7
1628,hn_anfi_harbour_view_87.jpg,plastic bottle,no,no,No.,0.668,1324.7
1629,hn_anfi_harbour_view_87.jpg,glass,no,no,No.,0.633,1324.7
1630,hn_anfi_harbour_view_87.jpg,can,no,no,No.,0.625,1324.7
1631,hn_anfi_harbour_view_90.jpg,plastic bottle,no,no,No.,0.597,1324.7
1632,hn_anfi_harbour_view_90.jpg,glass,no,no,No.,0.635,1324.7
1633,hn_anfi_harbour_view_90.jpg,can,no,no,No.,0.63,1324.7
1634,hn_anfi_harbour_view_91.jpg,plastic bottle,no,no,No.,0.594,1324.7
1635,hn_anfi_harbour_view_91.jpg,glass,no,no,No.,0.59,1324.7
1636,hn_anfi_harbour_view_91.jpg,can,no,no,No.,0.671,1324.7
1637,hn_anfi_harbour_view_95.jpg,plastic bottle,no,no,No.,0.632,1324.7
1638,hn_anfi_harbour_view_95.jpg,glass,no,no,No.,0.649,1324.7
1639,hn_anfi_harbour_view_95.jpg,can,no,no,No.,0.614,1324.7
1640,hn_anfi_isla_corazon_view_1.jpg,plastic bottle,no,no,No.,0.612,1324.7
1641,hn_anfi_isla_corazon_view_1.jpg,glass,no,no,No.,0.655,1324.7
1642,hn_anfi_isla_corazon_view_1.jpg,can,no,no,No.,0.66,1324.7
1643,hn_anfi_isla_corazon_view_100.jpg,plastic bottle,no,no,No.,0.643,1324.7
1644,hn_anfi_isla_corazon_view_100.jpg,glass,no,no,No.,0.622,1324.7
1645,hn_anfi_isla_corazon_view_100.jpg,can,no,no,No.,0.618,1324.7
1646,hn_anfi_isla_corazon_view_11.jpg,plastic bottle,no,no,No.,0.599,1324.7
1647,hn_anfi_isla_corazon_view_11.jpg,glass,no,no,No.,0.655,1324.7
1648,hn_anfi_isla_corazon_view_11.jpg,can,no,no,No.,0.63,1324.7
1649,hn_anfi_isla_corazon_view_13.jpg,plastic bottle,no,no,No.,0.65,1324.7
1650,hn_anfi_isla_corazon_view_13.jpg,glass,no,no,No.,0.627,1324.7
1651,hn_anfi_isla_corazon_view_13.jpg,can,no,no,No.,0.625,1324.7
1652,hn_anfi_isla_corazon_view_15.jpg,plastic bottle,no,no,No.,0.634,1324.7
1653,hn_anfi_isla_corazon_view_15.jpg,glass,no,no,No.,0.694,1324.7
1654,hn_anfi_isla_corazon_view_15.jpg,can,no,no,No.,0.674,1324.7
1655,hn_anfi_isla_corazon_view_2.jpg,plastic bottle,no,no,No.,0.715,1324.7
1656,hn_anfi_isla_corazon_view_2.jpg,glass,no,no,No.,0.653,1324.7
1657,hn_anfi_isla_corazon_view_2.jpg,can,no,no,No.,0.639,1324.7
1658,hn_anfi_isla_corazon_view_22.jpg,plastic bottle,no,no,No.,0.707,1324.7
1659,hn_anfi_isla_corazon_view_22.jpg,glass,no,no,No.,0.67,1324.7
1660,hn_anfi_isla_corazon_view_22.jpg,can,no,no,No.,0.748,1324.7
1661,hn_anfi_isla_corazon_view_25.jpg,plastic bottle,no,no,No.,0.633,1324.7
1662,hn_anfi_isla_corazon_view_25.jpg,glass,no,no,No.,0.616,1324.7
1663,hn_anfi_isla_corazon_view_25.jpg,can,no,no,No.,0.624,1324.7
1664,hn_anfi_isla_corazon_view_30.jpg,plastic bottle,no,no,No.,0.656,1324.7
1665,hn_anfi_isla_corazon_view_30.jpg,glass,no,no,No.,0.646,1324.7
1666,hn_anfi_isla_corazon_view_30.jpg,can,no,no,No.,0.63,1324.7
1667,hn_anfi_isla_corazon_view_35.jpg,plastic bottle,no,no,No.,0.651,1324.7
1668,hn_anfi_isla_corazon_view_35.jpg,glass,no,no,No.,0.648,1324.7
1669,hn_anfi_isla_corazon_view_35.jpg,can,no,no,No.,0.621,1324.7
1670,hn_anfi_isla_corazon_view_36.jpg,plastic bottle,no,no,No.,0.61,1324.7
1671,hn_anfi_isla_corazon_view_36.jpg,glass,no,no,No.,0.627,1324.7
1672,hn_anfi_isla_corazon_view_36.jpg,can,no,no,No.,0.644,1324.7
1673,hn_anfi_isla_corazon_view_39.jpg,plastic bottle,no,no,No.,0.624,1324.7
1674,hn_anfi_isla_corazon_view_39.jpg,glass,no,no,No.,0.661,1324.7
1675,hn_anfi_isla_corazon_view_39.jpg,can,no,no,No.,0.583,1324.7
1676,hn_anfi_isla_corazon_view_4.jpg,plastic bottle,no,no,No.,0.611,1324.7
1677,hn_anfi_isla_corazon_view_4.jpg,glass,no,no,No.,0.657,1324.7
1678,hn_anfi_isla_corazon_view_4.jpg,can,no,no,No.,0.688,1324.7
1679,hn_anfi_isla_corazon_view_40.jpg,plastic bottle,no,no,No.,0.637,1324.7
1680,hn_anfi_isla_corazon_view_40.jpg,glass,no,no,No.,0.618,1324.7
1681,hn_anfi_isla_corazon_view_40.jpg,can,no,no,No.,0.694,1324.7
1682,hn_anfi_isla_corazon_view_43.jpg,plastic bottle,no,no,No.,0.673,1324.7
1683,hn_anfi_isla_corazon_view_43.jpg,glass,no,no,No.,0.621,1324.7
1684,hn_anfi_isla_corazon_view_43.jpg,can,no,no,No.,0.597,1324.7
1685,hn_anfi_isla_corazon_view_45.jpg,plastic bottle,no,no,No.,0.641,1324.7
1686,hn_anfi_isla_corazon_view_45.jpg,glass,no,no,No.,0.598,1324.7
1687,hn_anfi_isla_corazon_view_45.jpg,can,no,no,No.,0.615,1324.7
1688,hn_anfi_isla_corazon_view_46.jpg,plastic bottle,no,no,No.,0.671,1324.7
1689,hn_anfi_isla_corazon_view_46.jpg,glass,no,no,No.,0.631,1324.7
1690,hn_anfi_isla_corazon_view_46.jpg,can,no,no,No.,0.646,1324.7
1691,hn_anfi_isla_corazon_view_48.jpg,plastic bottle,no,no,No.,0.697,1324.7
1692,hn_anfi_isla_corazon_view_48.jpg,glass,no,no,No.,0.648,1324.7
1693,hn_anfi_isla_corazon_view_48.jpg,can,no,no,No.,0.622,1324.7
1694,hn_anfi_isla_corazon_view_49.jpg,plastic bottle,no,no,No.,0.687,1324.7
1695,hn_anfi_isla_corazon_view_49.jpg,glass,no,no,No.,0.621,1324.7
1696,hn_anfi_isla_corazon_view_49.jpg,can,no,no,No.,0.621,1324.7
1697,hn_anfi_isla_corazon_view_50.jpg,plastic bottle,no,no,No.,0.671,1324.7
1698,hn_anfi_isla_corazon_view_50.jpg,glass,no,no,No.,0.644,1324.7
1699,hn_anfi_isla_corazon_view_50.jpg,can,no,no,No.,0.615,1324.7
1700,hn_anfi_isla_corazon_view_53.jpg,plastic bottle,no,no,No.,0.667,1324.7
1701,hn_anfi_isla_corazon_view_53.jpg,glass,no,no,No.,0.689,1324.7
1702,hn_anfi_isla_corazon_view_53.jpg,can,no,no,No.,0.776,1324.7
1703,hn_anfi_isla_corazon_view_57.jpg,plastic bottle,no,no,No.,0.647,1324.7
1704,hn_anfi_isla_corazon_view_57.jpg,glass,no,no,No.,0.646,1324.7
1705,hn_anfi_isla_corazon_view_57.jpg,can,no,no,No.,0.702,1324.7
1706,hn_anfi_isla_corazon_view_58.jpg,plastic bottle,no,no,No.,0.68,1324.7
1707,hn_anfi_isla_corazon_view_58.jpg,glass,no,no,No.,0.709,1324.7
1708,hn_anfi_isla_corazon_view_58.jpg,can,no,no,No.,0.647,1324.7
1709,hn_anfi_isla_corazon_view_59.jpg,plastic bottle,no,no,No.,0.62,1324.7
1710,hn_anfi_isla_corazon_view_59.jpg,glass,no,no,No.,0.647,1324.7
1711,hn_anfi_isla_corazon_view_59.jpg,can,no,no,No.,0.599,1324.7
1712,hn_anfi_isla_corazon_view_6.jpg,plastic bottle,no,no,No.,0.638,1324.7
1713,hn_anfi_isla_corazon_view_6.jpg,glass,no,no,No.,0.608,1324.7
1714,hn_anfi_isla_corazon_view_6.jpg,can,no,no,No.,0.619,1324.7
1715,hn_anfi_isla_corazon_view_60.jpg,plastic bottle,no,no,No.,0.602,1324.7
1716,hn_anfi_isla_corazon_view_60.jpg,glass,no,no,No.,0.645,1324.7
1717,hn_anfi_isla_corazon_view_60.jpg,can,no,no,No.,0.629,1324.7
1718,hn_anfi_isla_corazon_view_62.jpg,plastic bottle,no,no,No.,0.673,1324.7
1719,hn_anfi_isla_corazon_view_62.jpg,glass,no,no,No.,0.605,1324.7
1720,hn_anfi_isla_corazon_view_62.jpg,can,no,no,No.,0.677,1324.7
1721,hn_anfi_isla_corazon_view_63.jpg,plastic bottle,no,no,No.,0.623,1324.7
1722,hn_anfi_isla_corazon_view_63.jpg,glass,no,no,No.,0.626,1324.7
1723,hn_anfi_isla_corazon_view_63.jpg,can,no,no,No.,0.654,1324.7
1724,hn_anfi_isla_corazon_view_69.jpg,plastic bottle,no,no,No.,0.639,1324.7
1725,hn_anfi_isla_corazon_view_69.jpg,glass,no,no,No.,0.601,1324.7
1726,hn_anfi_isla_corazon_view_69.jpg,can,no,no,No.,0.635,1324.7
1727,hn_anfi_isla_corazon_view_74.jpg,plastic bottle,no,no,No.,0.611,1324.7
1728,hn_anfi_isla_corazon_view_74.jpg,glass,no,no,No.,0.707,1324.7
1729,hn_anfi_isla_corazon_view_74.jpg,can,no,no,No.,0.677,1324.7
1730,hn_anfi_isla_corazon_view_82.jpg,plastic bottle,no,no,No.,0.706,1324.7
1731,hn_anfi_isla_corazon_view_82.jpg,glass,no,no,No.,0.686,1324.7
1732,hn_anfi_isla_corazon_view_82.jpg,can,no,no,No.,0.631,1324.7
1733,hn_anfi_isla_corazon_view_84.jpg,plastic bottle,no,no,No.,0.615,1324.7
1734,hn_anfi_isla_corazon_view_84.jpg,glass,no,no,No.,0.664,1324.7
1735,hn_anfi_isla_corazon_view_84.jpg,can,no,no,No.,0.631,1324.7
1736,hn_anfi_isla_corazon_view_89.jpg,plastic bottle,no,no,No.,0.702,1324.7
1737,hn_anfi_isla_corazon_view_89.jpg,glass,no,no,No.,0.634,1324.7
1738,hn_anfi_isla_corazon_view_89.jpg,can,no,no,No.,0.598,1324.7
1739,hn_anfi_isla_corazon_view_9.jpg,plastic bottle,no,no,No.,0.66,1324.7
1740,hn_anfi_isla_corazon_view_9.jpg,glass,no,no,No.,0.676,1324.7
1741,hn_anfi_isla_corazon_view_9.jpg,can,no,no,No.,0.702,1324.7
1742,hn_anfi_isla_corazon_view_90.jpg,plastic bottle,no,no,No.,0.684,1324.7
1743,hn_anfi_isla_corazon_view_90.jpg,glass,no,no,No.,0.672,1324.7
1744,hn_anfi_isla_corazon_view_90.jpg,can,no,no,No.,0.679,1324.7
1745,hn_anfi_isla_corazon_view_91.jpg,plastic bottle,no,no,No.,0.623,1324.7
1746,hn_anfi_isla_corazon_view_91.jpg,glass,no,no,No.,0.695,1324.7
1747,hn_anfi_isla_corazon_view_91.jpg,can,no,no,No.,0.667,1324.7
1748,hn_anfi_isla_corazon_view_97.jpg,plastic bottle,no,no,No.,0.589,1324.7
1749,hn_anfi_isla_corazon_view_97.jpg,glass,no,no,No.,0.632,1324.7
1750,hn_anfi_isla_corazon_view_97.jpg,can,no,no,No.,0.672,1324.7
1751,hn_anfi_isla_corazon_view_98.jpg,plastic bottle,no,no,No.,0.607,1324.7
1752,hn_anfi_isla_corazon_view_98.jpg,glass,no,no,No.,0.618,1324.7
1753,hn_anfi_isla_corazon_view_98.jpg,can,no,no,No.,0.614,1324.7
1754,hn_anfi_isla_corazon_view_99.jpg,plastic bottle,no,no,No.,0.64,1324.7
1755,hn_anfi_isla_corazon_view_99.jpg,glass,no,no,No.,0.628,1324.7
1756,hn_anfi_isla_corazon_view_99.jpg,can,no,no,No.,0.599,1324.7
1757,hn_cabo_torres_view_harbour_entrance_1.jpg,plastic bottle,no,no,No.,0.586,1324.7
1758,hn_cabo_torres_view_harbour_entrance_1.jpg,glass,no,no,No.,0.626,1324.7
1759,hn_cabo_torres_view_harbour_entrance_1.jpg,can,no,no,No.,0.633,1324.7
1760,hn_cabo_torres_view_harbour_entrance_13.jpg,plastic bottle,no,no,No.,0.646,1324.7
1761,hn_cabo_torres_view_harbour_entrance_13.jpg,glass,no,no,No.,0.594,1324.7
1762,hn_cabo_torres_view_harbour_entrance_13.jpg,can,no,no,No.,0.599,1324.7
1763,hn_cabo_torres_view_harbour_entrance_14.jpg,plastic bottle,no,no,No.,0.6,1324.7
1764,hn_cabo_torres_view_harbour_entrance_14.jpg,glass,no,no,No.,0.671,1324.7
